"EDUID";"Názov";"Ulica";"Obec";"Web stránka";"Druh";"Vyuč.jaz.";"Počet žiakov";"Poč. žiak. dual. vzd.";"Poč.ž.zo soc.znev.prost";"Počet ped.zam.";"Počet odb.zam.";"Počet neped.zam.";"Rozpočet v 2018";"Príspevok zo ŠR";"Dary";"Počet štud.odborov";"GPS1";"GPS2";"Typ zriaďovateľa"
"100000512";"EP - MŠ pri ZŠ - Bratislava, Šuňavcova";"Šuňavcova 13";"83102 Bratislava-Nové Mesto";"";"MŠ pri základnej škole";"Slovenský";"86";"údaj nedostupný";"údaj nedostupný";"30,3";"0,0";"21,4";"619 552 €";"515 418 €";"12 268 €";"údaj nedostupný";"48,163884";"17,120341";"štátna"
"100000514";"EP - MŠ pri ZŠ - Bratislava, Teplická";"Teplická 5";"83102 Bratislava-Nové Mesto";"";"MŠ pri základnej škole";"Slovenský";"84";"údaj nedostupný";"údaj nedostupný";"23,6";"0,0";"10,5";"537 771 €";"426 334 €";"1 828 €";"údaj nedostupný";"48,173338";"17,125689";"štátna"
"100000515";"Škola pre  mim.nad.deti - Bratislava, Teplická";"Teplická 7";"83102 Bratislava-Nové Mesto";"www.smnd.sk";"ZŠ pre nadané deti";"Slovenský";"321";"údaj nedostupný";"údaj nedostupný";"62,4";"2,9";"11,7";"1 927 130 €";"1 877 930 €";"0 €";"údaj nedostupný";"48,173946";"17,125047";"štátna"
"100000516";"ŠKD pri škole pre MND - Bratislava, Teplická";"Teplická 7";"83102 Bratislava-Nové Mesto";"www.smnd.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"16,0";"0,0";"4,1";"1 927 130 €";"1 877 930 €";"0 €";"údaj nedostupný";"48,173946";"17,125047";"štátna"
"100000517";"ŠJ pri škole pre MND - Bratislava, Teplická";"Teplická 7";"83102 Bratislava-Nové Mesto";"www.smnd.sk";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"16,0";"0,0";"4,1";"1 927 130 €";"1 877 930 €";"0 €";"údaj nedostupný";"48,173946";"17,125047";"štátna"
"100000524";"ZŠ s MŠ - Bratislava, Za kasárňou";"Za kasárňou 2";"83103 Bratislava-Nové Mesto";"www.zszakasba.euweb.cz";"Základná škola";"Slovenský";"817";"údaj nedostupný";"0";"48,9";"1,7";"7,9";"1 420 010 €";"1 301 260 €";"14 967 €";"údaj nedostupný";"48,167032";"17,135701";"štátna"
"100000526";"ŠKD pri ZŠ - Bratislava, Za kasárňou";"Za kasárňou 2";"83103 Bratislava-Nové Mesto";"www.zszakasba.euweb.cz";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"22,1";"0,0";"13,5";"1 420 010 €";"1 301 260 €";"14 967 €";"údaj nedostupný";"48,167032";"17,135701";"štátna"
"100000527";"Školská jedáleň pri ZŠ - Bratislava, Za kasárňou";"Za kasárňou 2";"83103 Bratislava-Nové Mesto";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"22,1";"0,0";"13,5";"1 420 010 €";"1 301 260 €";"14 967 €";"údaj nedostupný";"48,167032";"17,135701";"štátna"
"100000528";"EP - CVČ - Bratislava, Za kasárňou";"Za kasárňou 2";"83103 Bratislava-Nové Mesto";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,167882";"17,135307";"štátna"
"100000529";"Školská jedáleň pri MŠ - Bratislava, Barónka";"Barónka 17";"83106 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"4,0";"5 847 €";"0 €";"1 159 €";"údaj nedostupný";"48,209600";"17,147719";"štátna"
"100000530";"Materská škola - Bratislava, Barónka";"Barónka 17";"83106 Bratislava-Rača";"www.msbaronka.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"92";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"4,0";"5 847 €";"0 €";"1 159 €";"údaj nedostupný";"48,209600";"17,147719";"štátna"
"100000531";"EP - CVČ - Bratislava, Barónka";"Barónka 17";"83106 Bratislava-Rača";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,209600";"17,147719";"štátna"
"100000532";"Materská škola - Bratislava, Cyprichova";"Cyprichova 74";"83154 Bratislava-Rača";"www.mscyprichova.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"85";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"7,3";"5 837 €";"0 €";"0 €";"údaj nedostupný";"48,195011";"17,141607";"štátna"
"100000533";"Školská jedáleň pri MŠ - Bratislava, Cyprichova";"Cyprichova 74";"83154 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"7,3";"5 837 €";"0 €";"0 €";"údaj nedostupný";"48,195011";"17,141607";"štátna"
"100000539";"EP - CVČ - Bratislava, Gelnická";"Gelnická 34";"83106 Bratislava-Rača";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,213957";"17,154408";"štátna"
"100000540";"Školská jedáleň pri MŠ - Bratislava, Gelnická";"Gelnická 34";"83106 Bratislava-Rača";"www.msgelnicka.sk";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,0";"0,0";"10,8";"7 850 €";"0 €";"0 €";"údaj nedostupný";"48,213957";"17,154408";"štátna"
"100000541";"Materská škola - Bratislava, Gelnická";"Gelnická 34";"83106 Bratislava-Rača";"www.msgelnicka.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"135";"údaj nedostupný";"údaj nedostupný";"12,0";"0,0";"10,8";"7 850 €";"0 €";"0 €";"údaj nedostupný";"48,213957";"17,154408";"štátna"
"100000542";"Školská jedáleň SOŠ-IT - Bratislava, Hlinícka";"Hlinícka 1";"83152 Bratislava-Rača";"www.souptba.sk";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"3,0";"0,0";"4,8";"660 857 €";"604 753 €";"0 €";"údaj nedostupný";"48,194906";"17,138823";"štátna"
"100000543";"Škol. inter. SOŠ-IT - Bratislava, Hlinícka";"Hlinícka 1";"83152 Bratislava-Rača";"www.souptba.sk";"Školský internát";"Nesleduje sa";"60";"údaj nedostupný";"údaj nedostupný";"3,0";"0,0";"4,8";"660 857 €";"604 753 €";"0 €";"údaj nedostupný";"48,194906";"17,138823";"štátna"
"100000544";"SOŠ-IT - Bratislava, Hlinícka";"Hlinícka 1";"83152 Bratislava-Rača";"www.sositba.sk";"Stredná odborná škola";"Slovenský";"223";"údaj nedostupný";"údaj nedostupný";"18,5";"0,0";"13,1";"660 857 €";"604 753 €";"0 €";"4";"48,194906";"17,138823";"štátna"
"100000545";"EP - CVČ - Bratislava, Hlinícka";"Hlinícka 1";"83106 Bratislava-Rača";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,194532";"17,138676";"štátna"
"100000546";"Centrum voľného času - Bratislava, Hlinícka";"Hlinícka 3";"83154 Bratislava-Rača";"www.cvcba3.sk";"Centrum voľného času";"Nesleduje sa";"790";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,193958";"17,140858";"štátna"
"100000547";"Školská jedáleň pri Gym - Bratislava, Hubeného";"Hubeného 23";"83154 Bratislava-Rača";"www.ghubba.edu.sk";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"0,0";"4,7";"661 390 €";"596 501 €";"0 €";"údaj nedostupný";"48,199010";"17,143822";"štátna"
"100000548";"Gym. - Bratislava, Hubeného";"Hubeného 23";"83408 Bratislava-Rača";"www.ghubeneho.edupage.org";"Gymnázium";"Slovenský";"332";"údaj nedostupný";"údaj nedostupný";"23,3";"0,0";"11,3";"661 390 €";"596 501 €";"0 €";"2";"48,199010";"17,143822";"štátna"
"100000549";"ŠKD pri ZŠ - Bratislava, Hubeného";"Hubeného 25";"83153 Bratislava-Rača";"www.zshubenehoba.stranka.info";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"21,0";"0,0";"11,6";"1 287 590 €";"1 172 050 €";"75 595 €";"údaj nedostupný";"48,195589";"17,140958";"štátna"
"100000550";"Školská jedáleň pri ZŠ - Bratislava, Hubeného";"Hubeného 25";"83154 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"21,0";"0,0";"11,6";"1 287 590 €";"1 172 050 €";"75 595 €";"údaj nedostupný";"48,195589";"17,140958";"štátna"
"100000551";"Centrum PPP a prevencie - Bratislava, Vajnorská 98/D";"Vajnorská 98/D";"83104 Bratislava-Nové Mesto";"www.pppacvppba3.szm.com";"Centrum ped-psych. por. a prev";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"17,1";"2,2";"385 196 €";"379 711 €";"743 €";"údaj nedostupný";"48,167093";"17,137343";"štátna"
"100000552";"ZŠ s MŠ - Bratislava, Hubeného";"Hubeného 25";"83153 Bratislava-Rača";"www.zskomenskehoba.edupage.org";"Základná škola";"Slovenský";"728";"údaj nedostupný";"0";"42,2";"1,2";"8,4";"1 287 590 €";"1 172 050 €";"75 595 €";"údaj nedostupný";"48,195589";"17,140958";"štátna"
"100000553";"Materská škola pri ZŠ - Bratislava, Hubeného";"Hubeného 25";"83154 Bratislava-Rača";"www.zskomenskehoba.edupage.org";"MŠ pri základnej škole";"Slovenský";"93";"údaj nedostupný";"údaj nedostupný";"21,0";"0,0";"11,6";"1 287 590 €";"1 172 050 €";"75 595 €";"údaj nedostupný";"48,195589";"17,140958";"štátna"
"100000554";"Školská jedáleň pri MŠ - Bratislava, Hubeného";"Hubeného 25";"83154 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"21,0";"0,0";"11,6";"1 287 590 €";"1 172 050 €";"75 595 €";"údaj nedostupný";"48,195589";"17,140958";"štátna"
"100000555";"SOŠ  masmed.a inf. št. - Bratislava, Kadnárova";"Kadnárova 7";"83414 Bratislava-Rača";"www.sosmis.sk";"Stredná odborná škola";"Slovenský";"314";"údaj nedostupný";"údaj nedostupný";"21,1";"0,0";"8,0";"718 611 €";"666 044 €";"0 €";"3";"48,197337";"17,139423";"štátna"
"100000559";"Škol. jedáleň SOŠ HSaO - Bratislava, Na pántoch";"Na pántoch 9";"83106 Bratislava-Rača";"www.sos-panty.edupage.org";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"9,7";"0,0";"17,9";"1 565 900 €";"791 583 €";"0 €";"údaj nedostupný";"48,213540";"17,179163";"štátna"
"100000560";"Škol. inter. SOŠ HSaO - Bratislava, Na pántoch";"Na pántoch 9";"83106 Bratislava-Rača";"www.sos-panty.edupage.org";"Školský internát";"Nesleduje sa";"136";"údaj nedostupný";"údaj nedostupný";"9,7";"0,0";"17,9";"1 565 900 €";"791 583 €";"0 €";"údaj nedostupný";"48,213540";"17,179163";"štátna"
"100000561";"CVČ pri SOŠ - Bratislava, Na pántoch";"Na pántoch 9";"83106 Bratislava-Rača";"www.souo-panty.sk";"Centrum voľného času";"Nesleduje sa";"542";"údaj nedostupný";"údaj nedostupný";"9,7";"0,0";"17,9";"1 565 900 €";"791 583 €";"0 €";"údaj nedostupný";"48,213540";"17,179163";"štátna"
"100000562";"SOŠ - HSaO - Bratislava, Na pántoch";"Na pántoch 9";"83106 Bratislava-Rača";"www.sos-panty.edupage.org";"Stredná odborná škola";"Slovenský";"243";"5";"údaj nedostupný";"32,7";"0,0";"8,5";"1 565 900 €";"791 583 €";"0 €";"7";"48,213540";"17,179163";"štátna"
"100000565";"EP - CVČ - Bratislava, Plickova";"Plickova 16";"83106 Bratislava-Rača";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"10,6";"3 513 €";"0 €";"0 €";"údaj nedostupný";"48,210095";"17,149719";"štátna"
"100000566";"Školská jedáleň - Bratislava, Plickova";"Plickova 16";"83106 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"6,2";"6 239 €";"0 €";"342 €";"údaj nedostupný";"48,210095";"17,149719";"štátna"
"100000567";"Materská škola - Bratislava, Plickova";"Plickova 16";"83106 Bratislava-Rača";"www.msplickova16.estranky.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"95";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"6,2";"6 239 €";"0 €";"342 €";"údaj nedostupný";"48,210095";"17,149719";"štátna"
"100000569";"Materská škola - Bratislava, Pri Šajbách 22A";"Pri Šajbách 22A";"83106 Bratislava-Rača";"www.msstonozka.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"114";"údaj nedostupný";"údaj nedostupný";"10,0";"0,0";"6,8";"4 354 €";"0 €";"0 €";"údaj nedostupný";"48,204510";"17,162920";"štátna"
"100000570";"Školská jedáleň pri MŠ - Bratislava, Pri Šajbách 22A";"Pri Šajbách 22A";"83106 Bratislava-Rača";"www.stonozka.sk";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"10,0";"0,0";"6,8";"4 354 €";"0 €";"0 €";"údaj nedostupný";"48,204510";"17,162920";"štátna"
"100000571";"Materská škola - Bratislava, Tbiliská";"Tbiliská 2";"83106 Bratislava-Rača";"www.mstbiliska.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"115";"údaj nedostupný";"údaj nedostupný";"10,3";"0,0";"8,4";"7 355 €";"0 €";"631 €";"údaj nedostupný";"48,213858";"17,158966";"štátna"
"100000572";"Školská jedáleň pri MŠ - Bratislava, Tbiliská";"Tbiliská 2";"83106 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"10,3";"0,0";"8,4";"7 355 €";"0 €";"631 €";"údaj nedostupný";"48,213858";"17,158966";"štátna"
"100000573";"ŠKD pri ZŠ - Bratislava, Tbiliská";"Tbiliská 4";"83106 Bratislava-Rača";"www.zstbiliskaba.edu.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,0";"0,0";"8,9";"982 342 €";"945 030 €";"1 454 €";"údaj nedostupný";"48,215213";"17,161010";"štátna"
"100000574";"Školská jedáleň pri ZŠ - Bratislava, Tbiliská";"Tbiliská 4";"83106 Bratislava-Rača";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,0";"0,0";"8,9";"982 342 €";"945 030 €";"1 454 €";"údaj nedostupný";"48,215213";"17,161010";"štátna"
"100000575";"ZŠ - Bratislava, Tbiliská";"Tbiliská 4";"83106 Bratislava-Rača";"www.zstbiliskaba.edu.sk";"Základná škola";"Slovenský";"708";"údaj nedostupný";"0";"37,5";"0,9";"0,0";"982 342 €";"945 030 €";"1 454 €";"údaj nedostupný";"48,215213";"17,161010";"štátna"
"100000576";"Základná umelecká škola - Bratislava, Vrbenského";"Vrbenského 1";"83153 Bratislava-Rača";"";"Základná umelecká škola";"Slovenský";"530";"údaj nedostupný";"údaj nedostupný";"24,4";"0,0";"3,3";"3 207 €";"0 €";"0 €";"údaj nedostupný";"48,198508";"17,142152";"štátna"
"100000577";"Materská škola - Bratislava, Koniarkova";"Koniarkova 9";"83107 Bratislava-Vajnory";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"203";"údaj nedostupný";"údaj nedostupný";"17,3";"0,0";"5,4";"8 834 €";"0 €";"0 €";"údaj nedostupný";"48,207672";"17,204617";"štátna"
"100000580";"EP-ZUŠ - Bratislava, Osloboditeľská";"Osloboditeľská 1";"83107 Bratislava-Vajnory";"";"Základná umelecká škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"24,4";"0,0";"3,3";"3 207 €";"0 €";"0 €";"údaj nedostupný";"48,204896";"17,204223";"štátna"
"100000581";"ŠKD ako súčasť ZŠ - Bratislava, Osloboditeľská";"Osloboditeľská 1";"83107 Bratislava-Vajnory";"www.zsos1.stranka.info";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"6,2";"0,0";"7,3";"619 329 €";"600 978 €";"0 €";"údaj nedostupný";"48,204896";"17,204223";"štátna"
"100000582";"ŠJ ako súčať ZŠ - Bratislava, Osloboditeľská";"Osloboditeľská 1";"83107 Bratislava-Vajnory";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"6,2";"0,0";"7,3";"619 329 €";"600 978 €";"0 €";"údaj nedostupný";"48,204896";"17,204223";"štátna"
"100000583";"ZŠ - Bratislava, Osloboditeľská";"Osloboditeľská 1";"83107 Bratislava-Vajnory";"www.zsosloboditelska1.stranka.sk";"Základná škola";"Slovenský";"410";"údaj nedostupný";"0";"24,3";"0,5";"4,0";"619 329 €";"600 978 €";"0 €";"údaj nedostupný";"48,204896";"17,204223";"štátna"
"100000591";"SOŠ elektrotechnická - Bratislava, Rybničná";"Rybničná 59";"83107 Bratislava-Vajnory";"www.sose.sk";"Stredná odborná škola";"Slovenský";"98";"14";"údaj nedostupný";"10,3";"0,0";"14,2";"614 534 €";"289 904 €";"1 800 €";"5";"48,216528";"17,180450";"štátna"
"100000592";"EP-ZUŠ - Bratislava, I.Bukovčana";"I. Bukovčana 3";"84108 Bratislava-Dev. Nová Ves";"";"Základná umelecká škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"28,0";"0,0";"6,6";"5 862 €";"0 €";"0 €";"údaj nedostupný";"48,207993";"16,978910";"štátna"
"100000593";"EP-ZUŠ - Bratislava, Istrijská";"Istrijská 4";"84107 Bratislava-Dev. Nová Ves";"";"Základná umelecká škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"28,0";"0,0";"6,6";"5 862 €";"0 €";"0 €";"údaj nedostupný";"48,207983";"16,972753";"štátna"
"100000594";"EP-ZŠ - Bratislava, Ivana Bukovčana";"Ivana Bukovčana 1";"84108 Bratislava-Dev. Nová Ves";"";"Základná škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"49,2";"1,0";"17,0";"1 148 890 €";"1 116 600 €";"0 €";"údaj nedostupný";"48,208499";"16,977366";"štátna"
"100000596";"EP-Materská škola - Bratislava, J.Smreka";"Jána Smreka 8";"84108 Bratislava-Dev. Nová Ves";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"42,3";"0,0";"24,4";"23 661 €";"0 €";"0 €";"údaj nedostupný";"48,204528";"16,979823";"štátna"
"100000597";"EP-Materská škola - Bratislava, Milana Marečka";"Milana Marečka 16";"84108 Bratislava-Dev. Nová Ves";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"30,4";"0,0";"17,4";"16 316 €";"0 €";"0 €";"údaj nedostupný";"48,206903";"16,979735";"štátna"
"100000603";"Materská škola - Bratislava, Kremeľská";"Kremeľská 36";"84110 Bratislava-Devín";"www.devin.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"48";"údaj nedostupný";"údaj nedostupný";"4,2";"0,0";"0,7";"1 386 €";"0 €";"0 €";"údaj nedostupný";"48,173578";"16,986497";"štátna"
"100000606";"Základná umelecká škola - Bratislava, Istrijská";"Istrijská 22";"84107 Bratislava-Dev. Nová Ves";"";"Základná umelecká škola";"Slovenský";"547";"údaj nedostupný";"údaj nedostupný";"28,0";"0,0";"6,6";"5 862 €";"0 €";"0 €";"údaj nedostupný";"48,209695";"16,974317";"štátna"
"100000607";"Školská jedáleň pri ZŠ - Bratislava, Ivana Bukovčana";"Ivana Bukovčana 1";"84108 Bratislava-Dev. Nová Ves";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,2";"0,0";"10,3";"1 148 890 €";"1 116 600 €";"0 €";"údaj nedostupný";"48,208488";"16,977387";"štátna"
"100000608";"Školská jedáleň pri ZŠ - Bratislava, Ivana Bukovčana";"Ivana Bukovčana 3";"84108 Bratislava-Dev. Nová Ves";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,2";"0,0";"10,3";"1 148 890 €";"1 116 600 €";"0 €";"údaj nedostupný";"48,208063";"16,978920";"štátna"
"100000609";"ZŠ - Bratislava, Ivana Bukovčana";"Ivana Bukovčana 3";"84108 Bratislava-Dev. Nová Ves";"www.bukovcana.sk";"Základná škola";"Slovenský";"780";"údaj nedostupný";"0";"49,2";"1,0";"17,0";"1 148 890 €";"1 116 600 €";"0 €";"údaj nedostupný";"48,208063";"16,978920";"štátna"
"100000610";"ŠKD pri ZŠ - Bratislava, Ivana Bukovčana";"Ivana Bukovčana 3";"84108 Bratislava-Dev. Nová Ves";"www.zsbukovcanaba.edu.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,2";"0,0";"10,3";"1 148 890 €";"1 116 600 €";"0 €";"údaj nedostupný";"48,208063";"16,978920";"štátna"
